"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","id","exp","load","age"
"1",20.344,11.434,6.571,5.119,4.601,3.524,2.518,2.178,5.123,10.417,5.512,2.22,1.442,1.161,1.153,1.267,1.276,0.86,0.627,0.6,0.469,0.286,0.204,0.189,0.192,0.183,0.138,0.111,0.08,0.065,0.05,0.035,0.027,0.019,0.012,0.009,0.007,0.006,0.003,0.002,"1108","wmc","1b",0
"2",57.558,20.224,10.412,9.008,6.244,5.895,3.586,3.016,6.249,9.446,6.181,2.433,2.233,1.82,1.947,1.708,1.587,1.222,0.827,0.769,0.552,0.416,0.352,0.325,0.281,0.234,0.216,0.184,0.158,0.121,0.086,0.071,0.051,0.03,0.023,0.016,0.012,0.008,0.007,0.005,"1108","wmc","2b",0
"3",26.618,8.555,4.49,6.329,5.666,5.668,4.919,5.857,14.503,11.732,3.959,1.442,1.201,0.907,0.69,0.574,0.472,0.394,0.346,0.248,0.181,0.157,0.127,0.111,0.101,0.082,0.065,0.065,0.047,0.035,0.023,0.018,0.015,0.012,0.006,0.005,0.005,0.004,0.003,0.002,"1606","wmc","1b",0
"4",41.994,10.37,6.554,6.278,5.448,5.409,4.363,5.082,13.418,15.11,3.459,1.696,1.578,1.044,0.79,0.692,0.509,0.399,0.412,0.379,0.243,0.178,0.15,0.139,0.125,0.095,0.086,0.082,0.058,0.054,0.043,0.029,0.023,0.015,0.014,0.011,0.006,0.008,0.004,0.002,"1606","wmc","2b",0
"5",242.711,66.182,20.661,9.365,5.855,4.011,2.638,3.197,3.448,3.733,1.679,1.425,0.971,0.6,0.665,0.676,0.638,0.471,0.432,0.344,0.306,0.28,0.258,0.193,0.15,0.154,0.13,0.079,0.087,0.069,0.072,0.052,0.043,0.031,0.025,0.017,0.01,0.01,0.005,0.003,"1608","wmc","1b",0
"6",162.825,55.797,18.867,10.167,4.402,3.304,2.734,2.358,3.931,4.429,1.764,0.972,0.693,0.816,0.744,0.73,0.511,0.489,0.403,0.308,0.298,0.254,0.224,0.242,0.235,0.178,0.154,0.176,0.158,0.12,0.089,0.076,0.071,0.064,0.034,0.02,0.02,0.017,0.013,0.007,"1608","wmc","2b",0
"7",65.983,16.371,6.924,3.984,2.376,2.628,1.972,1.685,1.527,1.555,0.841,0.612,0.613,0.473,0.34,0.325,0.32,0.364,0.275,0.295,0.28,0.222,0.178,0.255,0.215,0.121,0.112,0.088,0.081,0.068,0.056,0.045,0.033,0.03,0.031,0.026,0.018,0.009,0.007,0.004,"1612","wmc","1b",0
"8",77.717,15.912,5.499,5.035,2.63,2.415,1.686,1.731,2.075,1.58,0.904,0.872,0.663,0.602,0.621,0.565,0.409,0.344,0.327,0.369,0.286,0.317,0.287,0.278,0.254,0.204,0.147,0.168,0.171,0.143,0.103,0.095,0.094,0.071,0.046,0.034,0.033,0.015,0.013,0.007,"1612","wmc","2b",0
"9",35.22,8.022,5.434,4.513,2.906,2.523,1.904,1.398,2.389,2.739,1.382,0.798,0.67,0.665,0.544,0.428,0.395,0.308,0.267,0.27,0.255,0.21,0.192,0.2,0.184,0.162,0.135,0.108,0.105,0.079,0.081,0.082,0.06,0.062,0.036,0.019,0.016,0.01,0.008,0.006,"1632","wmc","1b",0
"10",43.82,10.457,6.529,4.714,3.399,1.973,1.577,1.276,2.356,4.101,2.015,1.312,0.918,0.902,0.651,0.587,0.569,0.493,0.425,0.334,0.393,0.388,0.349,0.415,0.346,0.306,0.344,0.254,0.247,0.222,0.187,0.136,0.128,0.101,0.08,0.048,0.034,0.025,0.019,0.012,"1632","wmc","2b",0
