"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","id","exp","load","age"
"1",29.689,11.989,6.811,3.653,2.557,3.05,4.988,1.458,1.13,1.572,1.163,0.743,0.516,0.433,0.46,0.511,0.444,0.365,0.324,0.339,0.321,0.227,0.209,0.221,0.177,0.154,0.124,0.096,0.09,0.084,0.077,0.059,0.038,0.027,0.015,0.015,0.01,0.007,0.004,0.003,"1108","wmc","1b",0
"2",35.668,12.442,6.468,4.978,4.131,7.104,9.064,2.691,1.489,1.785,1.579,0.923,0.739,0.688,0.678,0.73,0.618,0.499,0.448,0.399,0.305,0.317,0.289,0.254,0.223,0.158,0.158,0.142,0.115,0.081,0.063,0.048,0.032,0.032,0.024,0.016,0.014,0.009,0.007,0.005,"1108","wmc","2b",0
"3",34.984,7.26,4.054,3.548,3.064,3.937,3.295,3.771,6.929,6.231,2.315,0.727,0.718,0.685,0.57,0.472,0.45,0.478,0.471,0.5,0.42,0.379,0.361,0.412,0.494,0.463,0.336,0.43,0.377,0.27,0.268,0.246,0.195,0.125,0.086,0.044,0.042,0.025,0.021,0.012,"1606","wmc","1b",0
"4",37.66,11.506,5.012,4.419,3.896,4.212,3.848,4.561,7.816,8.464,2.392,1.062,0.889,0.891,0.531,0.495,0.415,0.351,0.306,0.341,0.4,0.375,0.316,0.326,0.312,0.308,0.282,0.275,0.226,0.246,0.192,0.114,0.111,0.091,0.062,0.05,0.031,0.021,0.016,0.014,"1606","wmc","2b",0
"5",61.273,11.789,11.185,7.257,3.41,2.54,1.952,1.579,1.937,2.225,1.576,0.579,0.284,0.31,0.285,0.295,0.315,0.273,0.208,0.265,0.33,0.272,0.267,0.224,0.173,0.129,0.142,0.166,0.15,0.1,0.107,0.081,0.099,0.077,0.042,0.037,0.032,0.022,0.009,0.006,"1608","wmc","1b",0
"6",66.936,18.389,7.057,6.002,3.78,1.541,1.6,1.399,2.075,2.903,1.188,0.765,0.34,0.44,0.551,0.431,0.359,0.335,0.407,0.349,0.258,0.367,0.428,0.425,0.329,0.429,0.398,0.279,0.232,0.179,0.142,0.124,0.145,0.094,0.095,0.049,0.031,0.029,0.016,0.012,"1608","wmc","2b",0
"7",27.738,8.848,3.641,2.619,2.194,1.963,1.944,1.98,3.334,1.645,1.077,0.752,0.571,0.489,0.442,0.55,0.64,0.6,0.613,0.58,0.604,0.71,0.561,0.566,0.677,0.63,0.459,0.446,0.238,0.157,0.104,0.114,0.106,0.065,0.043,0.024,0.018,0.021,0.014,0.009,"1612","wmc","1b",0
"8",26.894,7.704,4.289,3.238,2.451,1.973,1.866,2.402,3.193,1.58,0.934,0.561,0.456,0.337,0.422,0.461,0.384,0.359,0.397,0.39,0.481,0.488,0.485,0.503,0.429,0.37,0.259,0.17,0.143,0.114,0.086,0.091,0.044,0.032,0.03,0.027,0.014,0.009,0.007,0.005,"1612","wmc","2b",0
"9",15.857,6.833,4.303,3.22,2.391,2.072,2.843,1.425,1.291,1.165,0.845,0.494,0.537,0.527,0.435,0.375,0.286,0.224,0.184,0.209,0.232,0.221,0.223,0.177,0.13,0.131,0.122,0.103,0.077,0.061,0.046,0.038,0.023,0.021,0.016,0.011,0.01,0.005,0.003,0.004,"1632","wmc","1b",0
"10",17.012,7.058,3.576,3.114,2.662,2.74,3.574,1.321,1.269,1.421,0.959,0.616,0.541,0.493,0.382,0.386,0.329,0.298,0.296,0.248,0.22,0.21,0.192,0.203,0.187,0.136,0.099,0.087,0.074,0.066,0.051,0.038,0.025,0.024,0.014,0.009,0.008,0.008,0.005,0.003,"1632","wmc","2b",0
"11",23.429,8.902,3.749,3.367,4.145,3.562,5.087,8.119,6.897,2.89,1.239,0.667,0.613,0.518,0.586,0.499,0.512,0.699,0.709,0.408,0.271,0.312,0.481,0.423,0.516,0.635,0.485,0.474,0.474,0.43,0.342,0.2,0.167,0.118,0.07,0.05,0.041,0.025,0.014,0.02,"1634","wmc","1b",0
"12",52.264,9.075,5.673,3.713,4.201,3.708,3.51,5.121,4.393,3.478,0.907,0.699,0.704,0.534,0.477,0.57,0.651,0.599,0.572,0.646,0.714,0.6,0.418,0.483,0.643,0.691,0.63,0.719,0.571,0.405,0.369,0.245,0.316,0.187,0.113,0.094,0.052,0.047,0.023,0.021,"1634","wmc","2b",0
"13",36.972,9.867,6.104,3.319,2.201,1.493,1.514,1.28,1.214,0.666,0.466,0.441,0.452,0.396,0.264,0.224,0.181,0.158,0.167,0.143,0.124,0.139,0.139,0.117,0.089,0.085,0.071,0.067,0.055,0.042,0.032,0.028,0.024,0.015,0.009,0.008,0.006,0.005,0.003,0.002,"1635","wmc","1b",0
"14",25.799,8.188,4.784,3.098,1.98,1.929,1.6,1.276,1.195,0.792,0.622,0.369,0.301,0.374,0.386,0.303,0.249,0.188,0.18,0.18,0.174,0.161,0.128,0.118,0.092,0.098,0.089,0.076,0.073,0.049,0.028,0.022,0.016,0.013,0.011,0.008,0.006,0.005,0.004,0.002,"1635","wmc","2b",0
"15",36.865,9.505,6.336,2.987,2.726,2.162,2.219,2.311,2.336,2.377,1.47,1.146,0.883,0.601,0.618,0.491,0.453,0.501,0.43,0.361,0.407,0.369,0.282,0.207,0.175,0.208,0.181,0.148,0.103,0.1,0.1,0.074,0.049,0.032,0.024,0.02,0.018,0.012,0.01,0.007,"1640","wmc","1b",0
"16",18.549,12.155,7.134,4.487,4.035,3.446,1.767,2.283,1.96,2.2,1.32,0.879,0.752,0.722,0.662,0.706,0.673,0.404,0.511,0.493,0.385,0.308,0.292,0.326,0.348,0.277,0.238,0.187,0.137,0.138,0.094,0.097,0.083,0.047,0.046,0.028,0.021,0.016,0.014,0.009,"1640","wmc","2b",0
"17",28.223,7.3,5.295,5.611,4.742,4.963,3.674,4.592,5.392,7.08,2.033,0.754,0.679,0.679,0.573,0.557,0.495,0.614,0.629,0.561,0.628,0.607,0.542,0.526,0.509,0.436,0.375,0.339,0.248,0.177,0.211,0.165,0.128,0.075,0.054,0.04,0.026,0.022,0.014,0.01,"2003","wmc","1b",0
"18",30.059,9.436,5.911,5.511,5.538,4.697,5.348,6.579,5.751,6.436,2.163,0.866,0.65,0.718,0.664,0.681,0.597,0.697,0.714,0.612,0.518,0.538,0.54,0.533,0.486,0.408,0.348,0.341,0.272,0.186,0.134,0.105,0.078,0.065,0.047,0.035,0.03,0.017,0.013,0.012,"2003","wmc","2b",0
"19",23.48,9.09,3.761,1.78,1.278,1.195,1.298,1.334,1.561,0.795,0.472,0.415,0.417,0.39,0.394,0.301,0.351,0.402,0.387,0.375,0.409,0.388,0.429,0.365,0.295,0.333,0.249,0.207,0.171,0.127,0.092,0.069,0.067,0.045,0.035,0.033,0.02,0.011,0.006,0.007,"2004","wmc","1b",0
"20",34.499,8.914,3.95,3.724,1.738,1.501,2.096,1.32,1.36,1.031,0.559,0.65,0.697,0.678,0.546,0.547,0.62,0.787,0.733,1.214,1.577,1.175,1.147,1.12,1.159,1.335,1.114,0.764,0.5,0.412,0.394,0.268,0.16,0.089,0.067,0.087,0.046,0.048,0.025,0.019,"2004","wmc","2b",0
"21",18.28,7.99,3.466,2.235,1.766,1.105,1.084,0.935,0.85,1.153,0.675,0.516,0.301,0.224,0.227,0.24,0.274,0.227,0.213,0.25,0.201,0.2,0.232,0.217,0.206,0.177,0.159,0.138,0.113,0.103,0.083,0.081,0.054,0.04,0.028,0.023,0.012,0.008,0.007,0.005,"2006","wmc","1b",0
"22",29.751,7.64,3.688,2.268,1.567,1.411,1.068,0.833,0.885,1.253,0.878,0.5,0.297,0.234,0.235,0.238,0.238,0.205,0.21,0.209,0.248,0.254,0.19,0.192,0.163,0.14,0.131,0.11,0.077,0.072,0.059,0.039,0.036,0.025,0.018,0.013,0.011,0.008,0.004,0.002,"2006","wmc","2b",0
"23",52.508,14.649,5.741,3.535,1.709,1.631,1.442,1.428,1.287,1.049,0.647,0.375,0.299,0.275,0.298,0.311,0.325,0.314,0.293,0.288,0.276,0.311,0.319,0.364,0.279,0.178,0.163,0.118,0.12,0.165,0.094,0.1,0.072,0.057,0.039,0.029,0.023,0.015,0.01,0.008,"2901","wmc","1b",0
"24",62.313,14.058,6.916,5.219,3.041,2.107,1.797,1.402,1.646,1.373,0.817,0.633,0.585,0.54,0.487,0.585,0.543,0.409,0.487,0.476,0.459,0.375,0.369,0.361,0.302,0.296,0.217,0.141,0.114,0.141,0.118,0.078,0.075,0.048,0.046,0.018,0.019,0.015,0.009,0.012,"2901","wmc","2b",0
"25",13.154,2.906,1.247,1.111,0.917,0.915,1.089,1.13,1.698,5.645,7.371,1.663,0.799,0.749,0.836,0.631,0.649,0.655,0.788,0.904,0.778,0.705,0.864,0.758,0.787,0.735,0.526,0.438,0.334,0.218,0.177,0.099,0.07,0.041,0.018,0.011,0.006,0.003,0.002,0.002,"3001","wmc","1b",1
"26",13.659,2.877,1.161,1.086,0.822,0.611,0.803,0.756,0.944,3.159,6.057,1.898,0.655,0.47,0.517,0.547,0.539,0.655,0.824,0.844,0.917,0.928,0.84,0.937,0.805,0.671,0.569,0.557,0.415,0.296,0.193,0.126,0.081,0.048,0.023,0.014,0.008,0.004,0.003,0.001,"3001","wmc","2b",1
"27",17.163,5.551,2.606,1.44,1.124,1.305,1.565,1.993,2.053,2.155,1.667,1.142,0.708,0.689,0.587,0.566,0.568,0.615,0.761,0.768,0.781,0.685,0.762,0.865,0.885,0.804,0.69,0.647,0.438,0.333,0.21,0.139,0.07,0.048,0.031,0.014,0.006,0.006,0.003,0.002,"3003","wmc","1b",1
"28",19.076,6.503,3.113,1.923,1.88,2.459,2.518,2.977,2.258,2.616,2.441,1.274,0.925,0.708,0.895,0.793,0.684,0.774,0.792,0.695,0.865,1.091,1.198,1.298,1.647,1.557,1.149,0.996,0.704,0.524,0.339,0.221,0.132,0.066,0.037,0.018,0.009,0.005,0.004,0.002,"3003","wmc","2b",1
"29",4.863,2.377,1.087,0.756,0.461,0.605,0.766,1.141,1.279,0.887,0.576,0.386,0.252,0.203,0.21,0.208,0.203,0.203,0.21,0.192,0.196,0.203,0.209,0.204,0.192,0.17,0.136,0.121,0.094,0.076,0.045,0.033,0.018,0.012,0.007,0.004,0.002,0.001,0.001,0,"3005","wmc","1b",1
