"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","id","exp","load","age"
"1",7.868,5.484,2.977,3.109,2.823,2.033,1.442,1.088,1.771,2.725,1.943,1.1,0.784,0.628,0.575,0.609,0.617,0.407,0.288,0.304,0.27,0.194,0.153,0.13,0.122,0.093,0.07,0.065,0.061,0.059,0.05,0.031,0.019,0.011,0.007,0.005,0.003,0.002,0.002,0.001,"1108","wmc","1b",0
"2",7.922,5.466,3.631,5.269,4.643,2.711,2.375,1.416,1.772,2.331,1.935,1.042,0.838,0.78,0.722,0.703,0.528,0.467,0.401,0.364,0.329,0.241,0.194,0.142,0.122,0.121,0.099,0.085,0.085,0.079,0.059,0.038,0.022,0.014,0.009,0.006,0.004,0.003,0.002,0.001,"1108","wmc","2b",0
"3",13.472,5.078,4.084,4.134,5.707,5.454,5.992,4.965,7.796,5.799,2.516,1.053,0.998,0.809,0.728,0.565,0.378,0.358,0.322,0.265,0.221,0.162,0.137,0.11,0.099,0.086,0.065,0.055,0.045,0.036,0.026,0.019,0.018,0.015,0.008,0.007,0.005,0.003,0.002,0.002,"1606","wmc","1b",0
"4",14.879,5.733,3.973,5.11,5.071,6.006,5.272,4.57,8.171,9.122,2.844,1.621,1.424,1.057,0.791,0.648,0.522,0.4,0.283,0.305,0.264,0.222,0.18,0.142,0.126,0.08,0.069,0.08,0.062,0.05,0.028,0.017,0.019,0.017,0.011,0.008,0.004,0.005,0.004,0.002,"1606","wmc","2b",0
"5",29.833,11.298,5.068,3.321,2.562,1.478,1.508,2.534,4.612,3.228,0.996,0.601,0.388,0.317,0.346,0.423,0.411,0.293,0.193,0.189,0.202,0.207,0.182,0.161,0.132,0.091,0.077,0.064,0.06,0.053,0.045,0.035,0.023,0.013,0.012,0.009,0.007,0.004,0.003,0.002,"1608","wmc","1b",0
"6",21.86,8.113,5.399,3.837,2.323,2.348,2.175,1.893,4.338,4.587,1.083,0.791,0.496,0.375,0.579,0.664,0.576,0.575,0.476,0.48,0.408,0.299,0.19,0.169,0.224,0.172,0.156,0.166,0.15,0.096,0.078,0.07,0.072,0.052,0.037,0.02,0.023,0.02,0.009,0.007,"1608","wmc","2b",0
"7",23.683,13.875,7.225,4.784,3.926,3.483,2.747,2.412,2.618,2.122,1.124,1.037,0.821,0.477,0.543,0.531,0.479,0.402,0.23,0.232,0.215,0.205,0.17,0.12,0.092,0.128,0.107,0.079,0.048,0.052,0.04,0.026,0.021,0.016,0.01,0.007,0.008,0.004,0.003,0.002,"1612","wmc","1b",0
"8",27.841,7.292,4.138,6.509,4.088,4.21,2.288,1.997,2.053,2.035,1.178,1.007,0.563,0.55,0.575,0.507,0.524,0.504,0.341,0.235,0.198,0.123,0.119,0.113,0.124,0.11,0.104,0.118,0.083,0.061,0.04,0.033,0.023,0.023,0.015,0.01,0.008,0.006,0.004,0.002,"1612","wmc","2b",0
"9",12.445,5.915,3.476,4.726,3.064,2.561,2.422,2.001,2.38,2.656,1.846,0.649,0.522,0.528,0.602,0.541,0.432,0.416,0.332,0.279,0.259,0.238,0.226,0.17,0.124,0.11,0.104,0.089,0.084,0.092,0.092,0.056,0.031,0.025,0.02,0.014,0.013,0.008,0.006,0.003,"1632","wmc","1b",0
"10",14.511,5.332,5.769,4.541,3.427,2.755,2.564,2.51,2.928,4.115,1.795,1.067,0.746,0.834,0.77,0.636,0.559,0.46,0.366,0.306,0.289,0.252,0.164,0.132,0.122,0.102,0.084,0.082,0.077,0.075,0.079,0.042,0.029,0.033,0.024,0.019,0.013,0.009,0.008,0.005,"1632","wmc","2b",0
"11",9.815,5.826,2.647,3.32,3.431,2.286,2.027,2.938,3.954,3.183,0.734,0.492,0.503,0.503,0.456,0.375,0.355,0.321,0.326,0.322,0.341,0.329,0.247,0.129,0.106,0.102,0.076,0.086,0.067,0.063,0.051,0.04,0.039,0.021,0.02,0.01,0.007,0.005,0.005,0.003,"1634","wmc","1b",0
"12",9.903,5.445,3.984,3.431,2.167,1.782,2.447,2.964,3.317,3.724,0.85,0.384,0.464,0.418,0.226,0.284,0.34,0.306,0.252,0.245,0.216,0.175,0.162,0.143,0.128,0.124,0.106,0.109,0.072,0.057,0.038,0.038,0.036,0.017,0.008,0.009,0.006,0.003,0.003,0.002,"1634","wmc","2b",0
