"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","id","exp","load","age"
"1",4.751,2.834,1.687,1.393,1.003,1.02,1.031,0.643,1.04,1.677,1.341,0.711,0.422,0.32,0.304,0.29,0.317,0.318,0.29,0.272,0.227,0.151,0.117,0.083,0.073,0.067,0.053,0.043,0.037,0.032,0.031,0.021,0.012,0.008,0.005,0.003,0.002,0.001,0.001,0.001,"1108","wmc","1b",0
"2",5.826,2.745,2.347,1.616,1.567,2.292,2.206,1.097,1.104,1.341,1.583,0.648,0.455,0.388,0.406,0.451,0.398,0.371,0.325,0.293,0.245,0.156,0.106,0.093,0.093,0.091,0.063,0.045,0.039,0.039,0.034,0.021,0.013,0.007,0.005,0.003,0.003,0.002,0.001,0.001,"1108","wmc","2b",0
"3",10.139,5.254,3.198,2.918,3.149,3.701,3.635,3.437,3.308,2.209,1,0.712,0.67,0.512,0.502,0.437,0.383,0.34,0.225,0.179,0.168,0.178,0.174,0.16,0.12,0.077,0.065,0.07,0.06,0.037,0.028,0.022,0.016,0.013,0.009,0.007,0.006,0.004,0.002,0.001,"1606","wmc","1b",0
"4",13.938,4.151,3.076,3.143,3.293,2.893,2.671,2.502,3.496,3.285,1.749,0.795,0.791,0.607,0.477,0.348,0.409,0.336,0.266,0.253,0.21,0.195,0.142,0.102,0.097,0.098,0.081,0.077,0.066,0.047,0.039,0.021,0.016,0.014,0.013,0.006,0.005,0.004,0.003,0.002,"1606","wmc","2b",0
"5",21.434,6.746,3.32,1.897,0.937,0.861,0.641,0.606,0.955,0.684,0.31,0.206,0.192,0.171,0.126,0.123,0.12,0.123,0.11,0.092,0.07,0.064,0.068,0.051,0.041,0.035,0.036,0.025,0.027,0.02,0.017,0.01,0.007,0.004,0.004,0.004,0.003,0.002,0.001,0.001,"1608","wmc","1b",0
"6",68.242,9.64,2.484,2.742,1.46,0.881,0.814,0.791,0.772,0.857,0.374,0.266,0.193,0.217,0.192,0.165,0.152,0.166,0.121,0.145,0.157,0.099,0.081,0.087,0.068,0.046,0.048,0.054,0.036,0.023,0.017,0.012,0.012,0.01,0.006,0.004,0.003,0.003,0.002,0.001,"1608","wmc","2b",0
"7",8.8,4.51,1.621,1.284,0.767,0.683,0.913,0.861,1.125,0.672,0.384,0.265,0.258,0.206,0.202,0.163,0.188,0.207,0.156,0.175,0.172,0.153,0.136,0.13,0.123,0.093,0.076,0.072,0.054,0.041,0.028,0.026,0.025,0.019,0.015,0.007,0.006,0.005,0.004,0.003,"1612","wmc","1b",0
"8",9.942,3.141,2.09,2.015,1.807,1.297,1.203,1.072,1.283,0.702,0.393,0.327,0.318,0.28,0.227,0.209,0.208,0.2,0.229,0.201,0.141,0.117,0.106,0.099,0.102,0.114,0.091,0.1,0.073,0.042,0.034,0.032,0.023,0.018,0.015,0.009,0.007,0.006,0.005,0.002,"1612","wmc","2b",0
"9",11.57,5.284,3.558,2.491,2.256,2.328,1.416,1.222,1.819,1.973,0.968,0.737,0.734,0.667,0.423,0.309,0.308,0.327,0.229,0.137,0.145,0.145,0.104,0.078,0.069,0.062,0.055,0.048,0.032,0.032,0.033,0.023,0.015,0.01,0.007,0.005,0.004,0.003,0.003,0.002,"1632","wmc","1b",0
"10",12.305,4.914,4.539,4.676,2.548,1.655,1.736,1.668,1.97,2.19,1.261,0.64,0.625,0.604,0.484,0.365,0.282,0.237,0.193,0.163,0.128,0.109,0.091,0.081,0.07,0.06,0.056,0.041,0.032,0.044,0.032,0.021,0.014,0.011,0.009,0.005,0.004,0.003,0.003,0.001,"1632","wmc","2b",0
"11",26.53,15.14,5.481,5.106,6.646,4.339,4.457,6.113,7.316,6.053,1.284,0.601,0.589,0.409,0.493,0.629,0.423,0.381,0.432,0.296,0.271,0.218,0.2,0.236,0.191,0.148,0.128,0.101,0.08,0.049,0.05,0.045,0.038,0.031,0.019,0.01,0.007,0.005,0.006,0.002,"1634","wmc","1b",0
"12",28.602,6.891,5.114,8.415,5.275,3.941,2.79,4.961,7.683,4.273,1.352,0.784,0.561,0.485,0.411,0.391,0.449,0.398,0.356,0.415,0.355,0.197,0.147,0.154,0.154,0.113,0.115,0.135,0.103,0.085,0.083,0.059,0.045,0.03,0.022,0.018,0.011,0.006,0.005,0.003,"1634","wmc","2b",0
"13",18.907,7.545,2.906,3.171,2.195,1.659,1.329,1.611,1.567,0.977,0.625,0.5,0.348,0.351,0.279,0.22,0.201,0.202,0.174,0.138,0.129,0.124,0.109,0.099,0.102,0.11,0.12,0.091,0.064,0.041,0.029,0.021,0.016,0.011,0.009,0.006,0.005,0.003,0.003,0.001,"1635","wmc","1b",0
"14",24.255,9.986,4.897,3.356,3.06,2.143,2.059,1.737,1.881,1.074,0.693,0.468,0.367,0.358,0.279,0.211,0.208,0.177,0.162,0.146,0.122,0.112,0.101,0.089,0.083,0.097,0.116,0.117,0.06,0.033,0.03,0.019,0.011,0.008,0.006,0.005,0.002,0.002,0.002,0.002,"1635","wmc","2b",0
"15",14.555,7.104,3.812,3.066,2.714,2.453,2.481,2.317,3.421,4.802,1.845,0.862,0.685,0.707,0.537,0.446,0.403,0.307,0.316,0.251,0.17,0.164,0.143,0.127,0.096,0.081,0.069,0.081,0.061,0.032,0.032,0.028,0.02,0.016,0.011,0.009,0.007,0.006,0.003,0.002,"1640","wmc","1b",0
"16",17.017,6.99,3.428,4.082,2.611,2.018,2.253,2.4,2.802,2.902,1.637,0.783,0.709,0.514,0.452,0.416,0.464,0.379,0.299,0.302,0.251,0.206,0.152,0.122,0.11,0.094,0.087,0.095,0.082,0.052,0.034,0.035,0.029,0.022,0.016,0.009,0.009,0.005,0.004,0.002,"1640","wmc","2b",0
"17",17.99,7.981,4.517,2.99,2.74,2.175,2.252,2.326,3.653,3.109,1.142,0.544,0.429,0.435,0.429,0.311,0.306,0.281,0.232,0.211,0.203,0.174,0.139,0.112,0.092,0.074,0.062,0.066,0.048,0.036,0.028,0.02,0.018,0.01,0.009,0.007,0.007,0.005,0.003,0.002,"2003","wmc","1b",0
"18",20.663,7.195,6.555,5.036,4.709,2.807,2.433,2.798,2.956,2.861,0.835,0.65,0.456,0.401,0.37,0.382,0.349,0.332,0.318,0.252,0.174,0.156,0.137,0.109,0.101,0.097,0.073,0.055,0.047,0.046,0.035,0.024,0.02,0.014,0.009,0.006,0.004,0.003,0.002,0.001,"2003","wmc","2b",0
"19",32.437,9.809,7.517,3.744,2.975,1.668,1.409,2.115,1.906,1.292,1.054,0.524,0.649,0.653,0.524,0.371,0.322,0.275,0.238,0.232,0.236,0.26,0.223,0.175,0.174,0.172,0.164,0.133,0.11,0.09,0.089,0.072,0.065,0.035,0.019,0.028,0.021,0.01,0.005,0.005,"2004","wmc","1b",0
"20",25.007,12.291,8.451,5.155,3.228,1.25,2.395,2.51,2.099,1.516,0.933,0.574,0.569,0.757,0.6,0.513,0.529,0.295,0.414,0.406,0.3,0.26,0.217,0.178,0.186,0.141,0.079,0.074,0.078,0.08,0.083,0.068,0.033,0.035,0.024,0.016,0.018,0.008,0.004,0.003,"2004","wmc","2b",0
"21",11.832,4.899,2.688,2.152,1.005,1.085,0.898,0.735,1.348,2.799,1.551,0.501,0.401,0.336,0.415,0.271,0.254,0.242,0.288,0.338,0.221,0.148,0.155,0.13,0.128,0.105,0.114,0.12,0.11,0.068,0.049,0.07,0.062,0.036,0.032,0.018,0.02,0.009,0.004,0.009,"2006","wmc","1b",0
"22",13.24,5.406,2.46,1.998,1.508,1.168,0.938,0.768,1.303,2.364,1.78,0.629,0.469,0.32,0.284,0.333,0.342,0.302,0.284,0.279,0.188,0.167,0.159,0.126,0.122,0.095,0.113,0.138,0.118,0.075,0.068,0.054,0.049,0.059,0.046,0.021,0.012,0.008,0.009,0.006,"2006","wmc","2b",0
"23",11.632,5.964,3.082,3.183,1.807,1.088,1.06,1.404,1.548,2.536,0.835,0.593,0.478,0.483,0.474,0.563,0.568,0.45,0.314,0.348,0.318,0.318,0.254,0.227,0.212,0.165,0.161,0.123,0.1,0.097,0.101,0.074,0.083,0.052,0.052,0.038,0.022,0.017,0.015,0.009,"2901","wmc","1b",0
"24",13.563,4.535,4.201,3.317,1.926,1.491,1.288,1.261,1.804,1.45,0.759,1.03,0.936,1.285,0.848,0.846,0.913,0.855,0.803,0.646,0.576,0.559,0.665,0.751,0.666,0.654,0.613,0.554,0.399,0.535,0.311,0.325,0.191,0.102,0.13,0.084,0.063,0.03,0.029,0.04,"2901","wmc","2b",0
"25",4.843,1.422,0.609,0.647,0.849,0.533,0.529,0.699,1.115,2.693,2.773,1.278,0.679,0.536,0.464,0.467,0.417,0.451,0.57,0.618,0.498,0.541,0.577,0.47,0.463,0.363,0.289,0.242,0.176,0.112,0.098,0.063,0.045,0.026,0.016,0.009,0.004,0.003,0.002,0.001,"3001","wmc","1b",1
"26",4.233,1.246,0.65,0.481,0.581,0.506,0.518,0.576,1.074,2.051,3.18,1.534,0.682,0.5,0.404,0.438,0.418,0.404,0.431,0.386,0.497,0.535,0.413,0.352,0.306,0.289,0.262,0.232,0.181,0.129,0.092,0.046,0.036,0.02,0.014,0.009,0.004,0.002,0.001,0.001,"3001","wmc","2b",1
"27",2.992,1.1,0.588,0.476,0.353,0.461,0.53,0.625,0.563,0.688,0.45,0.307,0.251,0.213,0.169,0.131,0.105,0.095,0.131,0.144,0.101,0.068,0.056,0.057,0.052,0.035,0.024,0.021,0.019,0.025,0.012,0.005,0.004,0.002,0.001,0.001,0,0,0,0,"3003","wmc","1b",1
"28",2.442,1.259,0.619,0.533,0.554,0.531,0.588,0.717,0.508,0.69,0.691,0.362,0.199,0.191,0.187,0.137,0.104,0.085,0.136,0.179,0.121,0.056,0.048,0.049,0.042,0.037,0.029,0.023,0.017,0.03,0.015,0.006,0.004,0.002,0.001,0.001,0,0,0,0,"3003","wmc","2b",1
"29",0.835,0.324,0.265,0.143,0.146,0.193,0.195,0.258,0.273,0.356,0.168,0.135,0.11,0.056,0.053,0.062,0.061,0.067,0.066,0.062,0.051,0.041,0.034,0.032,0.028,0.023,0.019,0.015,0.01,0.008,0.005,0.003,0.002,0.001,0.001,0,0,0,0,0,"3005","wmc","1b",1
"30",1.014,0.379,0.163,0.191,0.154,0.159,0.187,0.19,0.278,0.326,0.198,0.131,0.099,0.059,0.064,0.069,0.071,0.069,0.068,0.057,0.05,0.042,0.036,0.031,0.03,0.027,0.017,0.013,0.012,0.009,0.006,0.004,0.002,0.002,0.001,0.001,0,0,0,0,"3005","wmc","2b",1
"31",6.295,2.269,1.342,1.126,1.059,0.745,0.543,0.448,0.451,0.389,0.35,0.23,0.248,0.219,0.222,0.206,0.204,0.139,0.127,0.124,0.097,0.09,0.085,0.073,0.06,0.052,0.038,0.025,0.021,0.016,0.01,0.007,0.005,0.003,0.002,0.001,0.001,0,0,0,"3007","wmc","1b",1
"32",9.185,3.587,1.648,1.267,1.56,0.89,0.764,0.773,0.619,0.408,0.377,0.352,0.265,0.206,0.211,0.202,0.162,0.12,0.103,0.101,0.094,0.089,0.092,0.077,0.055,0.035,0.028,0.022,0.018,0.014,0.01,0.007,0.003,0.002,0.001,0.001,0,0,0,0,"3007","wmc","2b",1
"33",3.286,1.532,0.896,0.577,0.439,0.306,0.321,0.297,0.348,0.279,0.441,0.537,0.487,0.342,0.376,0.306,0.305,0.32,0.321,0.323,0.283,0.28,0.324,0.352,0.243,0.216,0.211,0.176,0.12,0.082,0.045,0.031,0.024,0.013,0.007,0.006,0.003,0.002,0.001,0.001,"3009","wmc","1b",1
"34",3.764,1.521,1.066,0.482,0.401,0.296,0.243,0.275,0.27,0.394,0.532,0.482,0.342,0.27,0.319,0.287,0.317,0.393,0.4,0.336,0.385,0.424,0.309,0.273,0.329,0.222,0.14,0.117,0.105,0.075,0.048,0.036,0.024,0.017,0.012,0.006,0.004,0.001,0.001,0.001,"3009","wmc","2b",1
"35",3.274,0.936,0.596,0.431,0.317,0.312,0.31,0.279,0.31,0.355,0.442,0.351,0.3,0.269,0.208,0.144,0.141,0.135,0.115,0.102,0.096,0.068,0.052,0.053,0.043,0.036,0.033,0.024,0.015,0.012,0.01,0.006,0.004,0.002,0.001,0.001,0,0,0,0,"3011","wmc","1b",1
